"","symbol","datetime","volume","midpoint"
"1","FAST","2022-03-01 9:45:00",158430.2,51.505
"2","FAST","2022-03-01 10:00:00",337332.3,51.38
"3","FAST","2022-03-01 10:15:00",292177.5,51.62
"4","FAST","2022-03-01 10:30:00",97747,51.575
"5","FAST","2022-03-01 10:45:00",101527.2,51.16
"6","FAST","2022-03-01 11:00:00",95193.8,51.24
"7","FAST","2022-03-01 11:15:00",142977,51.64
"8","FAST","2022-03-01 11:30:00",111303.6,51.72
"9","FAST","2022-03-01 11:45:00",97006.3999999999,51.505
"10","FAST","2022-03-01 12:00:00",138933.1,51.39
"11","FAST","2022-03-01 12:15:00",164447.4,51.49
"12","FAST","2022-03-01 12:30:00",71017.5,51.42
"13","FAST","2022-03-01 12:45:00",128783.6,51.6
"14","FAST","2022-03-01 13:00:00",87707,51.66
"15","FAST","2022-03-01 13:15:00",101469.9,51.575
"16","FAST","2022-03-01 13:30:00",94334,51.42
"17","FAST","2022-03-01 13:45:00",93079.8999999999,51.56
"18","FAST","2022-03-01 14:00:00",83016.6000000001,51.56
"19","FAST","2022-03-01 14:15:00",105900,51.425
"20","FAST","2022-03-01 14:30:00",95095.3999999999,51.725
"21","FAST","2022-03-01 14:45:00",131179,51.955
"22","FAST","2022-03-01 15:00:00",126008.6,51.695
"23","FAST","2022-03-01 15:15:00",132085.6,51.85
"24","FAST","2022-03-01 15:30:00",120019.4,51.615
"25","FAST","2022-03-01 15:45:00",159307.8,51.615
"26","FAST","2022-03-01 16:00:00",551262.2,51.575
"27","FAST","2022-03-02 9:45:00",138969,52.16
"28","FAST","2022-03-02 10:00:00",67229,52.015
"29","FAST","2022-03-02 10:15:00",118421,52.12
"30","FAST","2022-03-02 10:30:00",93395.4,52.515
"31","FAST","2022-03-02 10:45:00",84849,52.445
"32","FAST","2022-03-02 11:00:00",50880.6,52.505
"33","FAST","2022-03-02 11:15:00",112476.6,52.7
"34","FAST","2022-03-02 11:30:00",65133.8,52.71
"35","FAST","2022-03-02 11:45:00",72354.6,52.62
"36","FAST","2022-03-02 12:00:00",42302.8,52.71
"37","FAST","2022-03-02 12:15:00",63105.2,52.725
"38","FAST","2022-03-02 12:30:00",53864,52.61
"39","FAST","2022-03-02 12:45:00",52500,52.655
"40","FAST","2022-03-02 13:00:00",56697,52.72
"41","FAST","2022-03-02 13:15:00",65162,52.715
"42","FAST","2022-03-02 13:30:00",63616,52.8
"43","FAST","2022-03-02 13:45:00",67088,52.775
"44","FAST","2022-03-02 14:00:00",53561,52.74
"45","FAST","2022-03-02 14:15:00",57658,52.775
"46","FAST","2022-03-02 14:30:00",124396.6,52.745
"47","FAST","2022-03-02 14:45:00",53648.2999999998,52.765
"48","FAST","2022-03-02 15:00:00",78399.8,52.605
"49","FAST","2022-03-02 15:15:00",93882.9000000001,52.605
"50","FAST","2022-03-02 15:30:00",161528.4,52.685
"51","FAST","2022-03-02 15:45:00",197770.4,52.715
"52","FAST","2022-03-02 16:00:00",574409.6,52.58
"53","FAST","2022-03-03 9:45:00",134520,53.165
"54","FAST","2022-03-03 10:00:00",66723.5,53.135
"55","FAST","2022-03-03 10:15:00",62137.5,53.25
"56","FAST","2022-03-03 10:30:00",70294,53.01
"57","FAST","2022-03-03 10:45:00",66490,52.955
"58","FAST","2022-03-03 11:00:00",71778.2,52.93
"59","FAST","2022-03-03 11:15:00",116625.8,52.945
"60","FAST","2022-03-03 11:30:00",77420.6,53.11
"61","FAST","2022-03-03 11:45:00",55905.6,53.16
"62","FAST","2022-03-03 12:00:00",66208.8,53.17
"63","FAST","2022-03-03 12:15:00",56707,53.17
"64","FAST","2022-03-03 12:30:00",54785.7,53.015
"65","FAST","2022-03-03 12:45:00",96331,53.245
"66","FAST","2022-03-03 13:00:00",43684.9,53.175
"67","FAST","2022-03-03 13:15:00",54110.0000000001,53.065
"68","FAST","2022-03-03 13:30:00",125084.4,52.96
"69","FAST","2022-03-03 13:45:00",81933.3999999999,53.025
"70","FAST","2022-03-03 14:00:00",53459.8,53.21
"71","FAST","2022-03-03 14:15:00",129051.2,53.205
"72","FAST","2022-03-03 14:30:00",85355.6000000001,53.315
"73","FAST","2022-03-03 14:45:00",74732,53.185
"74","FAST","2022-03-03 15:00:00",110397.9,53.02
"75","FAST","2022-03-03 15:15:00",79001.1000000001,52.96
"76","FAST","2022-03-03 15:30:00",109024.4,53.11
"77","FAST","2022-03-03 15:45:00",255519.3,53.005
"78","FAST","2022-03-03 16:00:00",572839.3,53.16
"79","FAST","2022-03-04 9:45:00",231746.4,53.5
"80","FAST","2022-03-04 10:00:00",116406.9,53.56
"81","FAST","2022-03-04 10:15:00",141774.2,53.11
"82","FAST","2022-03-04 10:30:00",105472.1,53.18
"83","FAST","2022-03-04 10:45:00",94631.4,52.925
"84","FAST","2022-03-04 11:00:00",65318.2,52.845
"85","FAST","2022-03-04 11:15:00",78130.2000000001,52.885
"86","FAST","2022-03-04 11:30:00",141093.6,53.235
"87","FAST","2022-03-04 11:45:00",108820,53.575
"88","FAST","2022-03-04 12:00:00",198375,53.535
"89","FAST","2022-03-04 12:15:00",110032,53.775
"90","FAST","2022-03-04 12:30:00",167146.4,53.94
"91","FAST","2022-03-04 12:45:00",98899.7000000002,53.94
"92","FAST","2022-03-04 13:00:00",97053.8999999999,53.91
"93","FAST","2022-03-04 13:15:00",169366,54.06
"94","FAST","2022-03-04 13:30:00",124180.6,53.975
"95","FAST","2022-03-04 13:45:00",126667.8,54.03
"96","FAST","2022-03-04 14:00:00",73272.5,53.85
"97","FAST","2022-03-04 14:15:00",101440.6,53.855
"98","FAST","2022-03-04 14:30:00",82843.5,54.075
"99","FAST","2022-03-04 14:45:00",75844,53.955
"100","FAST","2022-03-04 15:00:00",80951.7000000002,53.75
"101","FAST","2022-03-04 15:15:00",85859.0999999996,53.86
"102","FAST","2022-03-04 15:30:00",109788.6,53.78
"103","FAST","2022-03-04 15:45:00",167701.4,53.76
"104","FAST","2022-03-04 16:00:00",474985.6,53.98
"105","FAST","2022-03-07 9:45:00",127414,54.09
"106","FAST","2022-03-07 10:00:00",141502.5,54.415
"107","FAST","2022-03-07 10:15:00",149634.3,54.81
"108","FAST","2022-03-07 10:30:00",120307.5,54.975
"109","FAST","2022-03-07 10:45:00",130977.2,55.185
"110","FAST","2022-03-07 11:00:00",250483.5,55.31
"111","FAST","2022-03-07 11:15:00",203760,55.57
"112","FAST","2022-03-07 11:30:00",192220.6,55.615
"113","FAST","2022-03-07 11:45:00",148782.8,55.515
"114","FAST","2022-03-07 12:00:00",158540.2,55.345
"115","FAST","2022-03-07 12:15:00",151233.6,55.145
"116","FAST","2022-03-07 12:30:00",139481.1,55.32
"117","FAST","2022-03-07 12:45:00",180433.3,55.21
"118","FAST","2022-03-07 13:00:00",152724.9,55.4
"119","FAST","2022-03-07 13:15:00",116557.5,55.405
"120","FAST","2022-03-07 13:30:00",287924.6,55.015
"121","FAST","2022-03-07 13:45:00",202062.4,54.555
"122","FAST","2022-03-07 14:00:00",99657,54.525
"123","FAST","2022-03-07 14:15:00",96910,54.74
"124","FAST","2022-03-07 14:30:00",101942.4,54.74
"125","FAST","2022-03-07 14:45:00",99058.8000000003,54.4
"126","FAST","2022-03-07 15:00:00",90158.2999999998,54.3
"127","FAST","2022-03-07 15:15:00",114541.3,54.235
"128","FAST","2022-03-07 15:30:00",144763.2,54.27
"129","FAST","2022-03-07 15:45:00",257383,54.365
"130","FAST","2022-03-07 16:00:00",682841.4,54.11
"131","FAST","2022-03-08 9:45:00",262421.2,55.045
"132","FAST","2022-03-08 10:00:00",171563.6,55.34
"133","FAST","2022-03-08 10:15:00",179693.2,55.085
"134","FAST","2022-03-08 10:30:00",147631.9,54.485
"135","FAST","2022-03-08 10:45:00",184725.5,54.535
"136","FAST","2022-03-08 11:00:00",119520.2,54.38
"137","FAST","2022-03-08 11:15:00",93787.8999999999,54.535
"138","FAST","2022-03-08 11:30:00",106471.9,54.445
"139","FAST","2022-03-08 11:45:00",101379.4,54.25
"140","FAST","2022-03-08 12:00:00",72757.2,54.38
"141","FAST","2022-03-08 12:15:00",86907,54.8
"142","FAST","2022-03-08 12:30:00",118294,55.115
"143","FAST","2022-03-08 12:45:00",79632,55.46
"144","FAST","2022-03-08 13:00:00",65479.7,55.18
"145","FAST","2022-03-08 13:15:00",129033.3,55.25
"146","FAST","2022-03-08 13:30:00",59414.8,55
"147","FAST","2022-03-08 13:45:00",118696.7,54.665
"148","FAST","2022-03-08 14:00:00",95843.8999999999,54.355
"149","FAST","2022-03-08 14:15:00",97046.8000000003,54.36
"150","FAST","2022-03-08 14:30:00",83671.0999999996,54.595
"151","FAST","2022-03-08 14:45:00",75761.7000000002,54.67
"152","FAST","2022-03-08 15:00:00",71622.5,54.68
"153","FAST","2022-03-08 15:15:00",95234.8999999999,54.77
"154","FAST","2022-03-08 15:30:00",114047.1,54.49
"155","FAST","2022-03-08 15:45:00",155048.5,54.28
"156","FAST","2022-03-08 16:00:00",481432.5,54.145
"157","FAST","2022-03-09 9:45:00",122590.2,54.695
"158","FAST","2022-03-09 10:00:00",183535.6,54.025
"159","FAST","2022-03-09 10:15:00",182927.7,54.015
"160","FAST","2022-03-09 10:30:00",131007.5,53.895
"161","FAST","2022-03-09 10:45:00",138286,53.845
"162","FAST","2022-03-09 11:00:00",118376.6,54.02
"163","FAST","2022-03-09 11:15:00",106546.4,54.12
"164","FAST","2022-03-09 11:30:00",80488.8,54.41
"165","FAST","2022-03-09 11:45:00",68275,54.695
"166","FAST","2022-03-09 12:00:00",63280.3,54.715
"167","FAST","2022-03-09 12:15:00",38322.2999999998,54.745
"168","FAST","2022-03-09 12:30:00",52514,54.85
"169","FAST","2022-03-09 12:45:00",54865.6000000001,54.82
"170","FAST","2022-03-09 13:00:00",53555,54.88
"171","FAST","2022-03-09 13:15:00",51650,54.745
"172","FAST","2022-03-09 13:30:00",58606,54.86
"173","FAST","2022-03-09 13:45:00",73245.8,54.725
"174","FAST","2022-03-09 14:00:00",69195.2,54.735
"175","FAST","2022-03-09 14:15:00",85729,54.77
"176","FAST","2022-03-09 14:30:00",57882,54.725
"177","FAST","2022-03-09 14:45:00",74564,54.825
"178","FAST","2022-03-09 15:00:00",89885,54.71
"179","FAST","2022-03-09 15:15:00",73044,54.875
"180","FAST","2022-03-09 15:30:00",95432.2000000002,54.965
"181","FAST","2022-03-09 15:45:00",158066,54.925
"182","FAST","2022-03-09 16:00:00",561356.7,54.75
"183","FAST","2022-03-10 9:45:00",162773,54.035
"184","FAST","2022-03-10 10:00:00",70052.7,54.085
"185","FAST","2022-03-10 10:15:00",76999.3,54.08
"186","FAST","2022-03-10 10:30:00",70985.2,53.91
"187","FAST","2022-03-10 10:45:00",64120.3,53.905
"188","FAST","2022-03-10 11:00:00",76767,53.745
"189","FAST","2022-03-10 11:15:00",78001.5,53.86
"190","FAST","2022-03-10 11:30:00",48796,53.92
"191","FAST","2022-03-10 11:45:00",49320,53.975
"192","FAST","2022-03-10 12:00:00",67815.3,53.99
"193","FAST","2022-03-10 12:15:00",51221.8999999999,54.14
"194","FAST","2022-03-10 12:30:00",51235.8,54.26
"195","FAST","2022-03-10 12:45:00",69044,54.17
"196","FAST","2022-03-10 13:00:00",46251,54.265
"197","FAST","2022-03-10 13:15:00",49380.3,54.215
"198","FAST","2022-03-10 13:30:00",36545.7,54.265
"199","FAST","2022-03-10 13:45:00",61590,54.25
"200","FAST","2022-03-10 14:00:00",46862,54.295
"201","FAST","2022-03-10 14:15:00",65961,54.435
"202","FAST","2022-03-10 14:30:00",45470,54.43
"203","FAST","2022-03-10 14:45:00",50181,54.385
"204","FAST","2022-03-10 15:00:00",63548,54.455
"205","FAST","2022-03-10 15:15:00",53528.8999999999,54.39
"206","FAST","2022-03-10 15:30:00",66771.1000000001,54.35
"207","FAST","2022-03-10 15:45:00",84350.2,54.325
"208","FAST","2022-03-10 16:00:00",289045.7,54.465
"209","FAST","2022-03-11 9:45:00",101510,55.055
"210","FAST","2022-03-11 10:00:00",48610.3,55.255
"211","FAST","2022-03-11 10:15:00",68300.2,55.07
"212","FAST","2022-03-11 10:30:00",54849.5,54.95
"213","FAST","2022-03-11 10:45:00",78216.6,54.97
"214","FAST","2022-03-11 11:00:00",50531.6,55.12
"215","FAST","2022-03-11 11:15:00",59789.8,54.965
"216","FAST","2022-03-11 11:30:00",49902.6,54.965
"217","FAST","2022-03-11 11:45:00",55638.4,54.915
"218","FAST","2022-03-11 12:00:00",41650.4,54.855
"219","FAST","2022-03-11 12:15:00",41651.6,54.72
"220","FAST","2022-03-11 12:30:00",30563,54.65
"221","FAST","2022-03-11 12:45:00",34535,54.55
"222","FAST","2022-03-11 13:00:00",37580,54.605
"223","FAST","2022-03-11 13:15:00",47396,54.545
"224","FAST","2022-03-11 13:30:00",37194,54.54
"225","FAST","2022-03-11 13:45:00",35539,54.58
"226","FAST","2022-03-11 14:00:00",46048.6,54.37
"227","FAST","2022-03-11 14:15:00",42609.8,54.435
"228","FAST","2022-03-11 14:30:00",41418.6,54.455
"229","FAST","2022-03-11 14:45:00",41090.2,54.395
"230","FAST","2022-03-11 15:00:00",48271.3,54.29
"231","FAST","2022-03-11 15:15:00",62019.5,54.195
"232","FAST","2022-03-11 15:30:00",55669.8999999999,54.185
"233","FAST","2022-03-11 15:45:00",97957.4000000001,54.085
"234","FAST","2022-03-11 16:00:00",295976.1,53.975
"235","FAST","2022-03-14 9:45:00",148443.7,54.37
"236","FAST","2022-03-14 10:00:00",98915.1,54.41
"237","FAST","2022-03-14 10:15:00",82142,54.595
"238","FAST","2022-03-14 10:30:00",67096.2,54.77
"239","FAST","2022-03-14 10:45:00",78385.6,54.8
"240","FAST","2022-03-14 11:00:00",77194.4,55.035
"241","FAST","2022-03-14 11:15:00",66018,54.86
"242","FAST","2022-03-14 11:30:00",44117,54.75
"243","FAST","2022-03-14 11:45:00",73278.6,54.69
"244","FAST","2022-03-14 12:00:00",61237.8,54.535
"245","FAST","2022-03-14 12:15:00",45001.6,54.31
"246","FAST","2022-03-14 12:30:00",47358.4,54.405
"247","FAST","2022-03-14 12:45:00",48692.6,54.575
"248","FAST","2022-03-14 13:00:00",40170.3,54.465
"249","FAST","2022-03-14 13:15:00",42748.7,54.43
"250","FAST","2022-03-14 13:30:00",48978.3,54.49
"251","FAST","2022-03-14 13:45:00",69333.7,54.32
"252","FAST","2022-03-14 14:00:00",57279,54.33
"253","FAST","2022-03-14 14:15:00",46036,54.28
"254","FAST","2022-03-14 14:30:00",39948.6000000001,54.16
"255","FAST","2022-03-14 14:45:00",51096.5999999999,54.225
"256","FAST","2022-03-14 15:00:00",65744.4000000001,54.415
"257","FAST","2022-03-14 15:15:00",52050.3999999999,54.455
"258","FAST","2022-03-14 15:30:00",64835,54.435
"259","FAST","2022-03-14 15:45:00",102465.6,54.38
"260","FAST","2022-03-14 16:00:00",336355.2,54.485
"261","FAST","2022-03-15 9:45:00",118868.2,54.815
"262","FAST","2022-03-15 10:00:00",94612.1,55.04
"263","FAST","2022-03-15 10:15:00",65592.2,54.95
"264","FAST","2022-03-15 10:30:00",66083.8,54.99
"265","FAST","2022-03-15 10:45:00",99300.2,54.825
"266","FAST","2022-03-15 11:00:00",94105.5,54.75
"267","FAST","2022-03-15 11:15:00",67851.8,54.79
"268","FAST","2022-03-15 11:30:00",65713.7999999999,54.86
"269","FAST","2022-03-15 11:45:00",49986.4,55.045
"270","FAST","2022-03-15 12:00:00",61785.6,54.94
"271","FAST","2022-03-15 12:15:00",59729.9,54.825
"272","FAST","2022-03-15 12:30:00",58880.5,55.035
"273","FAST","2022-03-15 12:45:00",44779,55.015
"274","FAST","2022-03-15 13:00:00",55892,55.1
"275","FAST","2022-03-15 13:15:00",50946,55
"276","FAST","2022-03-15 13:30:00",30501.2,54.95
"277","FAST","2022-03-15 13:45:00",45734.8,55.06
"278","FAST","2022-03-15 14:00:00",33795,55.185
"279","FAST","2022-03-15 14:15:00",42776.3999999999,55.105
"280","FAST","2022-03-15 14:30:00",51817.6000000001,54.94
"281","FAST","2022-03-15 14:45:00",39565,55.1
"282","FAST","2022-03-15 15:00:00",40268.8,55.325
"283","FAST","2022-03-15 15:15:00",50348.8,55.335
"284","FAST","2022-03-15 15:30:00",80608.3999999999,55.545
"285","FAST","2022-03-15 15:45:00",131270.4,55.665
"286","FAST","2022-03-15 16:00:00",624693.4,55.785
"287","FAST","2022-03-16 9:45:00",105040.8,56.53
"288","FAST","2022-03-16 10:00:00",80604.2,56.01
"289","FAST","2022-03-16 10:15:00",112837.5,55.885
"290","FAST","2022-03-16 10:30:00",101490.3,55.81
"291","FAST","2022-03-16 10:45:00",130858.2,55.565
"292","FAST","2022-03-16 11:00:00",103768,55.545
"293","FAST","2022-03-16 11:15:00",67190.2,55.41
"294","FAST","2022-03-16 11:30:00",66692.3,55.37
"295","FAST","2022-03-16 11:45:00",60791,55.455
"296","FAST","2022-03-16 12:00:00",34233.1,55.48
"297","FAST","2022-03-16 12:15:00",52926.4,55.37
"298","FAST","2022-03-16 12:30:00",50993,55.56
"299","FAST","2022-03-16 12:45:00",62710.9,55.71
"300","FAST","2022-03-16 13:00:00",159272.7,55.59
"301","FAST","2022-03-16 13:15:00",60812,55.555
"302","FAST","2022-03-16 13:30:00",43867.3999999999,55.55
"303","FAST","2022-03-16 13:45:00",40969,55.585
"304","FAST","2022-03-16 14:00:00",46514,55.62
"305","FAST","2022-03-16 14:15:00",102915.7,54.825
"306","FAST","2022-03-16 14:30:00",80051,54.84
"307","FAST","2022-03-16 14:45:00",145623.4,55.2
"308","FAST","2022-03-16 15:00:00",103000.9,55.265
"309","FAST","2022-03-16 15:15:00",84342,55.25
"310","FAST","2022-03-16 15:30:00",109661,55.48
"311","FAST","2022-03-16 15:45:00",151580.6,55.34
"312","FAST","2022-03-16 16:00:00",667757.6,55.965
"313","FAST","2022-03-17 9:45:00",88851,55.775
"314","FAST","2022-03-17 10:00:00",77628.6,56.03
"315","FAST","2022-03-17 10:15:00",157160.4,56.045
"316","FAST","2022-03-17 10:30:00",83974,56.23
"317","FAST","2022-03-17 10:45:00",75458,56.32
"318","FAST","2022-03-17 11:00:00",77705.5,56.39
"319","FAST","2022-03-17 11:15:00",54371.5,56.365
"320","FAST","2022-03-17 11:30:00",55453.6,56.44
"321","FAST","2022-03-17 11:45:00",49390.8,56.485
"322","FAST","2022-03-17 12:00:00",41772.1,56.505
"323","FAST","2022-03-17 12:15:00",49980.1,56.555
"324","FAST","2022-03-17 12:30:00",29600.3,56.595
"325","FAST","2022-03-17 12:45:00",95793.1,56.735
"326","FAST","2022-03-17 13:00:00",41430.2,56.8
"327","FAST","2022-03-17 13:15:00",39540.4,56.73
"328","FAST","2022-03-17 13:30:00",39373.4,56.87
"329","FAST","2022-03-17 13:45:00",38748.6000000001,56.92
"330","FAST","2022-03-17 14:00:00",55541.3999999999,56.93
"331","FAST","2022-03-17 14:15:00",33185.2,56.82
"332","FAST","2022-03-17 14:30:00",38269.7,56.7
"333","FAST","2022-03-17 14:45:00",42981.1000000001,56.815
"334","FAST","2022-03-17 15:00:00",88029,56.905
"335","FAST","2022-03-17 15:15:00",57064.2,56.84
"336","FAST","2022-03-17 15:30:00",88916.4000000001,56.91
"337","FAST","2022-03-17 15:45:00",88837.3999999999,57.015
"338","FAST","2022-03-17 16:00:00",361783,57.135
"339","FAST","2022-03-18 9:45:00",125563.6,56.485
"340","FAST","2022-03-18 10:00:00",80925.4,56.515
"341","FAST","2022-03-18 10:15:00",78387,56.46
"342","FAST","2022-03-18 10:30:00",52816,56.54
"343","FAST","2022-03-18 10:45:00",112406,56.455
"344","FAST","2022-03-18 11:00:00",58796,56.41
"345","FAST","2022-03-18 11:15:00",68020,56.61
"346","FAST","2022-03-18 11:30:00",62733.5,56.505
"347","FAST","2022-03-18 11:45:00",121087.3,56.845
"348","FAST","2022-03-18 12:00:00",87674.2,56.7
"349","FAST","2022-03-18 12:15:00",40196.8,56.65
"350","FAST","2022-03-18 12:30:00",35817.3999999999,56.735
"351","FAST","2022-03-18 12:45:00",40708.4,56.835
"352","FAST","2022-03-18 13:00:00",44057.6,56.77
"353","FAST","2022-03-18 13:15:00",38129.2000000001,56.865
"354","FAST","2022-03-18 13:30:00",46097.6,56.865
"355","FAST","2022-03-18 13:45:00",39111.8999999999,56.975
"356","FAST","2022-03-18 14:00:00",49011.2000000002,56.965
"357","FAST","2022-03-18 14:15:00",39063.8999999999,57.07
"358","FAST","2022-03-18 14:30:00",37925,57.045
"359","FAST","2022-03-18 14:45:00",48709,57.105
"360","FAST","2022-03-18 15:00:00",40939.2,57.18
"361","FAST","2022-03-18 15:15:00",52992,57.345
"362","FAST","2022-03-18 15:30:00",72692.6000000001,57.475
"363","FAST","2022-03-18 15:45:00",141992,57.695
"364","FAST","2022-03-18 16:00:00",881845.8,57.865
"365","FAST","2022-03-21 9:45:00",131570.2,57.78
"366","FAST","2022-03-21 10:00:00",80168.8,57.72
"367","FAST","2022-03-21 10:15:00",70216.5,57.62
"368","FAST","2022-03-21 10:30:00",79297.5,57.785
"369","FAST","2022-03-21 10:45:00",54202.1,57.87
"370","FAST","2022-03-21 11:00:00",45947.4,57.76
"371","FAST","2022-03-21 11:15:00",57946.5,57.64
"372","FAST","2022-03-21 11:30:00",54781,57.73
"373","FAST","2022-03-21 11:45:00",49184,57.58
"374","FAST","2022-03-21 12:00:00",50138.7,57.695
"375","FAST","2022-03-21 12:15:00",32808.5,57.665
"376","FAST","2022-03-21 12:30:00",29201.4,57.72
"377","FAST","2022-03-21 12:45:00",48082.4,57.525
"378","FAST","2022-03-21 13:00:00",151380.8,57.305
"379","FAST","2022-03-21 13:15:00",86913.2,57.225
"380","FAST","2022-03-21 13:30:00",58264.8,57.275
"381","FAST","2022-03-21 13:45:00",39539.3999999999,57.31
"382","FAST","2022-03-21 14:00:00",33886.6000000001,57.395
"383","FAST","2022-03-21 14:15:00",53136.2,57.34
"384","FAST","2022-03-21 14:30:00",50451.3999999999,57.485
"385","FAST","2022-03-21 14:45:00",61380.8,57.61
"386","FAST","2022-03-21 15:00:00",60800.8,57.305
"387","FAST","2022-03-21 15:15:00",93310,57.375
"388","FAST","2022-03-21 15:30:00",65583.8,57.525
"389","FAST","2022-03-21 15:45:00",95571,57.435
"390","FAST","2022-03-21 16:00:00",431666.8,57.755
"391","FAST","2022-03-22 9:45:00",112429,57.68
"392","FAST","2022-03-22 10:00:00",109253.2,57.38
"393","FAST","2022-03-22 10:15:00",84704.4,57.46
"394","FAST","2022-03-22 10:30:00",60366.3,57.48
"395","FAST","2022-03-22 10:45:00",80349.1,57.455
"396","FAST","2022-03-22 11:00:00",68634,57.32
"397","FAST","2022-03-22 11:15:00",96207.7,57.305
"398","FAST","2022-03-22 11:30:00",55993.1000000001,57.465
"399","FAST","2022-03-22 11:45:00",45330.2,57.315
"400","FAST","2022-03-22 12:00:00",82436,57.605
"401","FAST","2022-03-22 12:15:00",45238.5,57.575
"402","FAST","2022-03-22 12:30:00",49979.3,57.485
"403","FAST","2022-03-22 12:45:00",52180.2,57.475
"404","FAST","2022-03-22 13:00:00",50497.8,57.635
"405","FAST","2022-03-22 13:15:00",44582.2,57.625
"406","FAST","2022-03-22 13:30:00",39321,57.535
"407","FAST","2022-03-22 13:45:00",54789,57.575
"408","FAST","2022-03-22 14:00:00",45169,57.555
"409","FAST","2022-03-22 14:15:00",50088.8,57.425
"410","FAST","2022-03-22 14:30:00",46658.2,57.415
"411","FAST","2022-03-22 14:45:00",52943,57.475
"412","FAST","2022-03-22 15:00:00",55098.3999999999,57.495
"413","FAST","2022-03-22 15:15:00",62548.6000000001,57.655
"414","FAST","2022-03-22 15:30:00",106552.1,57.605
"415","FAST","2022-03-22 15:45:00",146833.2,57.765
"416","FAST","2022-03-22 16:00:00",343525.9,57.755
"417","FAST","2022-03-23 9:45:00",87612,57.2
"418","FAST","2022-03-23 10:00:00",75238.8,57.335
"419","FAST","2022-03-23 10:15:00",114541.2,57.1
"420","FAST","2022-03-23 10:30:00",91354.8,57.09
"421","FAST","2022-03-23 10:45:00",65096.8,57.005
"422","FAST","2022-03-23 11:00:00",51962.6,57.055
"423","FAST","2022-03-23 11:15:00",55016.4,57.065
"424","FAST","2022-03-23 11:30:00",56417.1,57.035
"425","FAST","2022-03-23 11:45:00",54716.1000000001,56.855
"426","FAST","2022-03-23 12:00:00",40183.1,56.865
"427","FAST","2022-03-23 12:15:00",52082.6,56.9
"428","FAST","2022-03-23 12:30:00",33110.5,57.065
"429","FAST","2022-03-23 12:45:00",46813.4,57.045
"430","FAST","2022-03-23 13:00:00",40679.6,57.165
"431","FAST","2022-03-23 13:15:00",47462.6,57.205
"432","FAST","2022-03-23 13:30:00",49697.4,57.015
"433","FAST","2022-03-23 13:45:00",44038,57
"434","FAST","2022-03-23 14:00:00",43599.2,57.165
"435","FAST","2022-03-23 14:15:00",57957.7,57.315
"436","FAST","2022-03-23 14:30:00",75243.3,57.425
"437","FAST","2022-03-23 14:45:00",70419.8,57.375
"438","FAST","2022-03-23 15:00:00",68490.2,57.265
"439","FAST","2022-03-23 15:15:00",93217.8,57.345
"440","FAST","2022-03-23 15:30:00",121872,57.405
"441","FAST","2022-03-23 15:45:00",167220.6,57.165
"442","FAST","2022-03-23 16:00:00",361597.6,57.075
"443","FAST","2022-03-24 9:45:00",46547.1,57.225
"444","FAST","2022-03-24 10:00:00",47088.4,57.24
"445","FAST","2022-03-24 10:15:00",37126.5,57.525
"446","FAST","2022-03-24 10:30:00",46164.4,57.39
"447","FAST","2022-03-24 10:45:00",46666.6,57.49
"448","FAST","2022-03-24 11:00:00",33170.2,57.34
"449","FAST","2022-03-24 11:15:00",50428,57.365
"450","FAST","2022-03-24 11:30:00",42853.8,57.285
"451","FAST","2022-03-24 11:45:00",39247,57.365
"452","FAST","2022-03-24 12:00:00",36589,57.285
"453","FAST","2022-03-24 12:15:00",30587.5,57.245
"454","FAST","2022-03-24 12:30:00",51918.5,57.105
"455","FAST","2022-03-24 12:45:00",28923.3,57.17
"456","FAST","2022-03-24 13:00:00",26671.7,57.1
"457","FAST","2022-03-24 13:15:00",28856,57.125
"458","FAST","2022-03-24 13:30:00",38552.8,57.175
"459","FAST","2022-03-24 13:45:00",40721.2,57.155
"460","FAST","2022-03-24 14:00:00",42544.9,57.275
"461","FAST","2022-03-24 14:15:00",41922.1,57.325
"462","FAST","2022-03-24 14:30:00",66288.5,57.26
"463","FAST","2022-03-24 14:45:00",44035.5,57.305
"464","FAST","2022-03-24 15:00:00",58959.5,57.265
"465","FAST","2022-03-24 15:15:00",74284.5,57.385
"466","FAST","2022-03-24 15:30:00",76776.1000000001,57.355
"467","FAST","2022-03-24 15:45:00",107707.9,57.195
"468","FAST","2022-03-24 16:00:00",223427,57.355
"469","FAST","2022-03-25 9:45:00",49930.9,57.08
"470","FAST","2022-03-25 10:00:00",44984.3,57.25
"471","FAST","2022-03-25 10:15:00",38829.8,57.465
"472","FAST","2022-03-25 10:30:00",43640,57.555
"473","FAST","2022-03-25 10:45:00",33510,57.535
"474","FAST","2022-03-25 11:00:00",51565,57.505
"475","FAST","2022-03-25 11:15:00",63921,57.21
"476","FAST","2022-03-25 11:30:00",90353.6,57.115
"477","FAST","2022-03-25 11:45:00",43464.4,57.235
"478","FAST","2022-03-25 12:00:00",25282,57.205
"479","FAST","2022-03-25 12:15:00",32525,57.295
"480","FAST","2022-03-25 12:30:00",58847.5,57.32
"481","FAST","2022-03-25 12:45:00",44936.5,57.25
"482","FAST","2022-03-25 13:00:00",42390,57.2
"483","FAST","2022-03-25 13:15:00",34089,57.11
"484","FAST","2022-03-25 13:30:00",36519,57.16
"485","FAST","2022-03-25 13:45:00",31666,57.23
